trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
646,False,"{'a': 0.02, 'e': 0.8958325}",20,0,-206.6155344036985,"{0: 11, 1: 1, 2: 3, 3: 1, 4: 4}",0
647,False,"{'a': 0.02, 'e': 0.8955095000000001}",20,0,-129.4576995330202,"{0: 11, 1: 4, 2: 2, 3: 1, 4: 2}",0
648,False,"{'a': 0.02, 'e': 0.895186}",20,0,-119.91609211510308,"{0: 11, 1: 3, 2: 4, 3: 0, 4: 2}",0
649,False,"{'a': 0.02, 'e': 0.894862}",30,0,-174.90744044948826,"{0: 15, 1: 6, 2: 4, 3: 4, 4: 1}",0
650,False,"{'a': 0.02, 'e': 0.8945375000000001}",35,0,-128.06252288364283,"{0: 21, 1: 6, 2: 6, 3: 1, 4: 1}",0
651,False,"{'a': 0.02, 'e': 0.8942125000000001}",20,0,-82.29601726209123,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
652,False,"{'a': 0.02, 'e': 0.8938870000000001}",20,0,-30.70276425042759,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
653,False,"{'a': 0.02, 'e': 0.893561}",30,0,-153.2428211370878,"{0: 18, 1: 5, 2: 3, 3: 2, 4: 2}",0
654,False,"{'a': 0.02, 'e': 0.8932345}",25,0,-191.18503209881237,"{0: 14, 1: 5, 2: 2, 3: 0, 4: 4}",0
655,False,"{'a': 0.02, 'e': 0.8929075000000001}",25,0,-49.335252898811206,"{0: 17, 1: 2, 2: 6, 3: 0, 4: 0}",0
656,False,"{'a': 0.02, 'e': 0.89258}",25,0,-120.23283830644314,"{0: 17, 1: 1, 2: 4, 3: 1, 4: 2}",0
657,False,"{'a': 0.02, 'e': 0.892252}",35,0,-113.98527039750691,"{0: 21, 1: 5, 2: 8, 3: 0, 4: 1}",0
658,False,"{'a': 0.02, 'e': 0.8919235000000001}",20,0,-135.3734186363292,"{0: 12, 1: 1, 2: 4, 3: 1, 4: 2}",0
659,False,"{'a': 0.02, 'e': 0.8915945000000001}",20,0,-73.69453729382481,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
660,False,"{'a': 0.02, 'e': 0.8912650000000001}",25,0,-160.59189060630206,"{0: 11, 1: 1, 2: 9, 3: 4, 4: 0}",0
661,False,"{'a': 0.02, 'e': 0.890935}",20,13,-31.451987053452008,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
662,False,"{'a': 0.02, 'e': 0.8906045}",25,0,-66.64864976677747,"{0: 18, 1: 3, 2: 3, 3: 0, 4: 1}",0
663,False,"{'a': 0.02, 'e': 0.8902735}",25,14,-31.085164294512886,"{0: 7, 1: 0, 2: 4, 3: 0, 4: 0}",1
664,False,"{'a': 0.02, 'e': 0.889942}",25,0,-28.681644821683495,"{0: 19, 1: 2, 2: 4, 3: 0, 4: 0}",1
665,False,"{'a': 0.02, 'e': 0.88961}",20,0,-148.4507951403865,"{0: 7, 1: 5, 2: 5, 3: 2, 4: 1}",0
666,False,"{'a': 0.02, 'e': 0.8892775}",20,0,-140.7093664957846,"{0: 11, 1: 0, 2: 6, 3: 1, 4: 2}",0
667,False,"{'a': 0.02, 'e': 0.8889445}",25,0,-196.45054951200083,"{0: 15, 1: 2, 2: 3, 3: 1, 4: 4}",0
668,False,"{'a': 0.02, 'e': 0.888611}",35,0,-150.47308559401637,"{0: 19, 1: 7, 2: 6, 3: 2, 4: 1}",0
669,False,"{'a': 0.02, 'e': 0.8882770000000001}",25,0,-84.27476739183052,"{0: 16, 1: 2, 2: 5, 3: 2, 4: 0}",0
670,False,"{'a': 0.02, 'e': 0.8879425000000001}",25,1,-90.16901720346101,"{0: 19, 1: 0, 2: 2, 3: 1, 4: 2}",1
671,False,"{'a': 0.02, 'e': 0.8876075000000001}",20,0,-59.12114835416208,"{0: 14, 1: 1, 2: 3, 3: 2, 4: 0}",0
672,False,"{'a': 0.02, 'e': 0.8872720000000001}",25,0,-83.6583628684097,"{0: 16, 1: 3, 2: 5, 3: 0, 4: 1}",0
673,False,"{'a': 0.02, 'e': 0.8869360000000001}",20,0,-78.8841038274876,"{0: 15, 1: 1, 2: 1, 3: 2, 4: 1}",0
674,False,"{'a': 0.02, 'e': 0.8865995000000001}",20,0,-117.97505389592983,"{0: 11, 1: 4, 2: 3, 3: 0, 4: 2}",0
675,False,"{'a': 0.02, 'e': 0.8862625000000001}",20,6,-20.455662374570295,"{0: 9, 1: 3, 2: 2, 3: 0, 4: 0}",1
676,False,"{'a': 0.02, 'e': 0.8859250000000001}",25,0,-124.37461413794762,"{0: 17, 1: 3, 2: 2, 3: 1, 4: 2}",0
677,False,"{'a': 0.02, 'e': 0.8855870000000001}",30,0,-136.19629983317841,"{0: 15, 1: 5, 2: 9, 3: 0, 4: 1}",0
678,False,"{'a': 0.02, 'e': 0.8852485000000001}",25,0,-98.19634175035196,"{0: 19, 1: 2, 2: 1, 3: 1, 4: 2}",0
679,False,"{'a': 0.02, 'e': 0.8849095000000001}",20,0,-158.25194694541756,"{0: 12, 1: 3, 2: 0, 3: 2, 4: 3}",0
680,False,"{'a': 0.02, 'e': 0.8845700000000001}",20,0,-120.99503224328399,"{0: 11, 1: 3, 2: 4, 3: 0, 4: 2}",0
681,False,"{'a': 0.02, 'e': 0.8842300000000001}",20,5,-34.96962635712373,"{0: 10, 1: 2, 2: 2, 3: 1, 4: 0}",1
682,False,"{'a': 0.02, 'e': 0.8838895000000001}",25,0,-35.227053433374486,"{0: 19, 1: 2, 2: 3, 3: 1, 4: 0}",0
683,False,"{'a': 0.02, 'e': 0.8835485000000001}",20,0,-35.597838951889095,"{0: 16, 1: 3, 2: 0, 3: 0, 4: 1}",1
684,False,"{'a': 0.02, 'e': 0.8832070000000001}",20,0,-67.4661484836456,"{0: 14, 1: 1, 2: 2, 3: 3, 4: 0}",0
685,False,"{'a': 0.02, 'e': 0.8828650000000001}",20,0,-207.92894700336598,"{0: 10, 1: 1, 2: 5, 3: 0, 4: 4}",1
686,False,"{'a': 0.02, 'e': 0.8825225000000001}",30,0,-116.22574581165993,"{0: 17, 1: 6, 2: 5, 3: 1, 4: 1}",0
687,False,"{'a': 0.02, 'e': 0.8821795000000001}",25,0,-124.1804625645225,"{0: 16, 1: 2, 2: 3, 3: 3, 4: 1}",0
688,False,"{'a': 0.02, 'e': 0.8818360000000001}",25,0,-149.8459741129874,"{0: 11, 1: 7, 2: 5, 3: 0, 4: 2}",0
689,False,"{'a': 0.02, 'e': 0.881492}",25,0,-93.20031044899258,"{0: 16, 1: 3, 2: 4, 3: 1, 4: 1}",0
690,False,"{'a': 0.02, 'e': 0.8811475000000001}",30,3,-108.19444747426567,"{0: 17, 1: 5, 2: 3, 3: 0, 4: 2}",1
691,False,"{'a': 0.02, 'e': 0.8808025}",25,0,-176.57927348573716,"{0: 14, 1: 3, 2: 4, 3: 1, 4: 3}",0
692,False,"{'a': 0.02, 'e': 0.880457}",20,11,-28.351125895227177,"{0: 4, 1: 3, 2: 2, 3: 0, 4: 0}",1
693,False,"{'a': 0.02, 'e': 0.8801110000000001}",25,0,-77.41968337090785,"{0: 16, 1: 5, 2: 3, 3: 0, 4: 1}",0
694,False,"{'a': 0.02, 'e': 0.8797645000000001}",30,0,-129.64927281299228,"{0: 19, 1: 3, 2: 6, 3: 0, 4: 2}",0
695,False,"{'a': 0.02, 'e': 0.8794175000000001}",30,0,-118.0336925309786,"{0: 17, 1: 5, 2: 7, 3: 0, 4: 1}",0
696,False,"{'a': 0.02, 'e': 0.8790700000000001}",25,0,-72.31513396768352,"{0: 15, 1: 6, 2: 2, 3: 2, 4: 0}",0
697,False,"{'a': 0.02, 'e': 0.8787220000000001}",30,0,-69.00152841994343,"{0: 24, 1: 0, 2: 4, 3: 1, 4: 1}",0
698,False,"{'a': 0.02, 'e': 0.8783735000000001}",20,0,-53.810956984543935,"{0: 12, 1: 2, 2: 6, 3: 0, 4: 0}",0
699,False,"{'a': 0.02, 'e': 0.8780245000000001}",25,0,-128.6345092015882,"{0: 15, 1: 1, 2: 6, 3: 2, 4: 1}",0
700,False,"{'a': 0.02, 'e': 0.8776750000000001}",30,12,-75.68647756207118,"{0: 8, 1: 5, 2: 4, 3: 1, 4: 0}",1
701,False,"{'a': 0.02, 'e': 0.8773250000000001}",20,0,-49.279437883601204,"{0: 14, 1: 4, 2: 1, 3: 0, 4: 1}",0
702,False,"{'a': 0.02, 'e': 0.8769745000000001}",25,0,-112.13835436104402,"{0: 14, 1: 3, 2: 7, 3: 0, 4: 1}",0
703,False,"{'a': 0.02, 'e': 0.8766235000000001}",20,0,-109.45413140784024,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
704,False,"{'a': 0.02, 'e': 0.8762720000000002}",30,0,-211.91233877114254,"{0: 16, 1: 2, 2: 8, 3: 1, 4: 3}",0
705,False,"{'a': 0.02, 'e': 0.8759200000000001}",25,0,-160.33404672788754,"{0: 16, 1: 2, 2: 3, 3: 1, 4: 3}",0
706,False,"{'a': 0.02, 'e': 0.8755675000000002}",25,0,-93.932959337939,"{0: 16, 1: 3, 2: 4, 3: 1, 4: 1}",1
707,False,"{'a': 0.02, 'e': 0.8752145000000001}",20,0,-159.68860039888077,"{0: 11, 1: 1, 2: 5, 3: 0, 4: 3}",0
708,False,"{'a': 0.02, 'e': 0.8748610000000001}",25,11,7.036213727879395,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
709,False,"{'a': 0.02, 'e': 0.8745070000000001}",20,0,-150.60145339208552,"{0: 9, 1: 4, 2: 4, 3: 1, 4: 2}",0
710,False,"{'a': 0.02, 'e': 0.8741525000000001}",35,12,-99.73350261950665,"{0: 13, 1: 4, 2: 4, 3: 1, 4: 1}",1
711,False,"{'a': 0.02, 'e': 0.8737975000000001}",20,0,-70.97788393427092,"{0: 14, 1: 3, 2: 1, 3: 1, 4: 1}",0
712,False,"{'a': 0.02, 'e': 0.8734420000000002}",20,0,-133.31245141131774,"{0: 11, 1: 0, 2: 5, 3: 3, 4: 1}",0
713,False,"{'a': 0.02, 'e': 0.8730860000000001}",30,0,-103.95938718976707,"{0: 18, 1: 3, 2: 7, 3: 2, 4: 0}",0
714,False,"{'a': 0.02, 'e': 0.8727295000000002}",20,5,-63.675326848811025,"{0: 10, 1: 2, 2: 1, 3: 1, 4: 1}",1
715,False,"{'a': 0.02, 'e': 0.8723725000000001}",25,0,-114.3956319962261,"{0: 15, 1: 5, 2: 3, 3: 0, 4: 2}",0
716,False,"{'a': 0.02, 'e': 0.8720150000000001}",25,0,-81.77943037495197,"{0: 12, 1: 9, 2: 3, 3: 1, 4: 0}",0
717,False,"{'a': 0.02, 'e': 0.8716570000000001}",25,0,-12.958861327225508,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 0}",0
718,False,"{'a': 0.02, 'e': 0.8712985000000001}",25,0,-223.16424302084698,"{0: 14, 1: 2, 2: 3, 3: 2, 4: 4}",0
719,False,"{'a': 0.02, 'e': 0.8709395000000001}",20,0,-82.30777548217507,"{0: 12, 1: 1, 2: 5, 3: 2, 4: 0}",0
720,False,"{'a': 0.02, 'e': 0.8705800000000001}",25,0,-72.63430071605214,"{0: 16, 1: 3, 2: 4, 3: 2, 4: 0}",0
721,False,"{'a': 0.02, 'e': 0.8702200000000001}",20,0,-95.07969317320442,"{0: 11, 1: 3, 2: 5, 3: 0, 4: 1}",0
722,False,"{'a': 0.02, 'e': 0.8698595000000001}",20,0,-76.29300493478745,"{0: 13, 1: 4, 2: 1, 3: 1, 4: 1}",0
723,False,"{'a': 0.02, 'e': 0.8694985000000002}",20,0,-60.02222842420643,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
724,False,"{'a': 0.02, 'e': 0.8691370000000002}",25,3,-155.07841078074281,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 3}",1
725,False,"{'a': 0.02, 'e': 0.8687750000000002}",20,0,-107.1639676072915,"{0: 11, 1: 2, 2: 5, 3: 1, 4: 1}",0
726,False,"{'a': 0.02, 'e': 0.8684125000000001}",30,4,-65.75936855351691,"{0: 20, 1: 2, 2: 2, 3: 1, 4: 1}",1
727,False,"{'a': 0.02, 'e': 0.8680495000000001}",20,8,-45.14116377443168,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 1}",1
728,False,"{'a': 0.02, 'e': 0.8676860000000002}",30,0,-138.9544605657128,"{0: 19, 1: 2, 2: 7, 3: 0, 4: 2}",0
729,False,"{'a': 0.02, 'e': 0.8673220000000001}",30,0,-122.72078117933565,"{0: 20, 1: 1, 2: 6, 3: 2, 4: 1}",0
730,False,"{'a': 0.02, 'e': 0.8669575000000002}",30,14,-73.19386518318943,"{0: 8, 1: 5, 2: 2, 3: 0, 4: 1}",1
731,False,"{'a': 0.02, 'e': 0.8665925000000002}",25,0,-96.30127095910598,"{0: 15, 1: 3, 2: 6, 3: 0, 4: 1}",0
732,False,"{'a': 0.02, 'e': 0.8662270000000002}",20,0,-180.85067163609426,"{0: 9, 1: 1, 2: 7, 3: 0, 4: 3}",0
733,False,"{'a': 0.02, 'e': 0.8658610000000002}",30,10,-32.088164791647486,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",1
734,False,"{'a': 0.02, 'e': 0.8654945000000002}",25,13,-14.948840694411528,"{0: 8, 1: 2, 2: 2, 3: 0, 4: 0}",1
735,False,"{'a': 0.02, 'e': 0.8651275000000002}",20,0,-43.250821171008006,"{0: 15, 1: 1, 2: 2, 3: 2, 4: 0}",0
736,False,"{'a': 0.02, 'e': 0.8647600000000002}",20,0,-69.90204300298107,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
737,False,"{'a': 0.02, 'e': 0.8643920000000002}",30,0,-62.3423809350753,"{0: 20, 1: 4, 2: 5, 3: 1, 4: 0}",0
738,False,"{'a': 0.02, 'e': 0.8640235000000002}",25,9,-62.730687170698246,"{0: 13, 1: 0, 2: 0, 3: 2, 4: 1}",1
739,False,"{'a': 0.02, 'e': 0.8636545000000002}",25,7,-51.660349162006945,"{0: 12, 1: 0, 2: 5, 3: 1, 4: 0}",1
740,False,"{'a': 0.02, 'e': 0.8632850000000002}",30,0,-14.05940633258705,"{0: 25, 1: 1, 2: 4, 3: 0, 4: 0}",0
741,False,"{'a': 0.02, 'e': 0.8629150000000002}",20,0,2.2343528608643135,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
742,False,"{'a': 0.02, 'e': 0.8625445000000002}",20,6,-44.91898348658941,"{0: 10, 1: 2, 2: 1, 3: 0, 4: 1}",1
743,False,"{'a': 0.02, 'e': 0.8621735000000001}",20,0,-10.780495450412971,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
744,False,"{'a': 0.02, 'e': 0.8618020000000002}",30,0,-51.27700156401367,"{0: 24, 1: 2, 2: 3, 3: 0, 4: 1}",0
745,False,"{'a': 0.02, 'e': 0.8614300000000001}",30,0,-167.28600130994693,"{0: 19, 1: 3, 2: 4, 3: 1, 4: 3}",0
746,False,"{'a': 0.02, 'e': 0.8610575000000001}",30,0,-94.27712351814284,"{0: 20, 1: 3, 2: 5, 3: 1, 4: 1}",0
747,False,"{'a': 0.02, 'e': 0.8606845000000002}",20,4,-51.334238464129434,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 1}",1
748,False,"{'a': 0.02, 'e': 0.8603110000000002}",20,0,-128.79818992167185,"{0: 13, 1: 0, 2: 4, 3: 1, 4: 2}",0
749,False,"{'a': 0.02, 'e': 0.8599370000000002}",25,1,-127.75858933994684,"{0: 14, 1: 2, 2: 6, 3: 0, 4: 2}",1
750,False,"{'a': 0.02, 'e': 0.8595625000000001}",25,0,-85.81178447081788,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 1}",0
751,False,"{'a': 0.02, 'e': 0.8591875000000001}",25,0,-142.63099117032914,"{0: 14, 1: 2, 2: 7, 3: 0, 4: 2}",0
752,False,"{'a': 0.02, 'e': 0.8588120000000001}",20,0,-68.29027152838633,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
753,False,"{'a': 0.02, 'e': 0.8584360000000001}",25,15,-67.72001048682839,"{0: 5, 1: 1, 2: 3, 3: 0, 4: 1}",1
754,False,"{'a': 0.02, 'e': 0.8580595000000001}",20,10,-61.79465842623177,"{0: 6, 1: 0, 2: 3, 3: 0, 4: 1}",1
755,False,"{'a': 0.02, 'e': 0.8576825000000001}",25,0,-115.07069931548769,"{0: 18, 1: 1, 2: 1, 3: 4, 4: 1}",0
756,False,"{'a': 0.02, 'e': 0.8573050000000001}",20,0,-75.3588107376541,"{0: 10, 1: 5, 2: 4, 3: 1, 4: 0}",0
757,False,"{'a': 0.02, 'e': 0.8569270000000001}",25,0,-108.57811541295808,"{0: 16, 1: 1, 2: 6, 3: 1, 4: 1}",0
758,False,"{'a': 0.02, 'e': 0.8565485000000002}",30,0,-125.31351513016392,"{0: 20, 1: 2, 2: 6, 3: 0, 4: 2}",1
759,False,"{'a': 0.02, 'e': 0.8561695000000001}",20,10,-56.57026250831535,"{0: 6, 1: 0, 2: 3, 3: 0, 4: 1}",1
760,False,"{'a': 0.02, 'e': 0.8557900000000002}",30,0,-72.47980676399801,"{0: 22, 1: 4, 2: 2, 3: 1, 4: 1}",0
761,False,"{'a': 0.02, 'e': 0.8554100000000001}",30,0,-282.3483736999774,"{0: 15, 1: 3, 2: 5, 3: 2, 4: 5}",0
762,False,"{'a': 0.02, 'e': 0.8550295000000001}",30,0,-100.83305194452728,"{0: 23, 1: 2, 2: 1, 3: 2, 4: 2}",0
763,False,"{'a': 0.02, 'e': 0.8546485000000001}",25,0,-141.9745305724189,"{0: 15, 1: 0, 2: 6, 3: 3, 4: 1}",0
764,False,"{'a': 0.02, 'e': 0.8542670000000001}",25,0,-72.68074446657234,"{0: 14, 1: 7, 2: 3, 3: 1, 4: 0}",0
765,False,"{'a': 0.02, 'e': 0.8538850000000001}",20,0,-107.72602452910473,"{0: 10, 1: 1, 2: 6, 3: 3, 4: 0}",0
766,False,"{'a': 0.02, 'e': 0.8535025000000002}",25,17,2.4728060551926325,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
767,False,"{'a': 0.02, 'e': 0.8531195000000001}",20,0,-61.53174838909496,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
768,False,"{'a': 0.02, 'e': 0.8527360000000002}",25,0,-136.81965108277686,"{0: 14, 1: 3, 2: 5, 3: 2, 4: 1}",0
769,False,"{'a': 0.02, 'e': 0.8523520000000001}",25,0,-68.44309635828371,"{0: 16, 1: 2, 2: 6, 3: 1, 4: 0}",0
770,False,"{'a': 0.02, 'e': 0.8519675000000001}",30,13,-27.29604823666934,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
771,False,"{'a': 0.02, 'e': 0.8515825000000001}",30,0,-92.71937437723352,"{0: 18, 1: 3, 2: 8, 3: 1, 4: 0}",0
772,False,"{'a': 0.02, 'e': 0.8511970000000001}",25,0,-144.02450823653552,"{0: 15, 1: 5, 2: 2, 3: 0, 4: 3}",0
773,False,"{'a': 0.02, 'e': 0.8508110000000001}",30,0,-148.01215628693075,"{0: 22, 1: 2, 2: 2, 3: 1, 4: 3}",0
774,False,"{'a': 0.02, 'e': 0.8504245000000001}",20,0,-112.50470689586642,"{0: 11, 1: 1, 2: 6, 3: 1, 4: 1}",0
775,False,"{'a': 0.02, 'e': 0.8500375000000001}",25,17,-9.4138048602561,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
776,False,"{'a': 0.02, 'e': 0.8496500000000001}",35,0,-236.64103250976765,"{0: 22, 1: 3, 2: 5, 3: 0, 4: 5}",0
777,False,"{'a': 0.02, 'e': 0.8492620000000001}",20,0,-53.77215708676634,"{0: 13, 1: 3, 2: 3, 3: 1, 4: 0}",0
778,False,"{'a': 0.02, 'e': 0.8488735000000001}",20,1,-67.53505862991156,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 1}",1
779,False,"{'a': 0.02, 'e': 0.8484845000000001}",25,7,-30.58488910558776,"{0: 12, 1: 4, 2: 1, 3: 1, 4: 0}",1
780,False,"{'a': 0.02, 'e': 0.848095}",20,0,-3.0413908690657903,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
781,False,"{'a': 0.02, 'e': 0.847705}",20,3,-137.1956311611271,"{0: 9, 1: 0, 2: 5, 3: 1, 4: 2}",1
782,False,"{'a': 0.02, 'e': 0.8473145000000001}",30,0,-103.37547071323345,"{0: 21, 1: 5, 2: 1, 3: 1, 4: 2}",0
783,False,"{'a': 0.02, 'e': 0.8469235}",20,4,-20.046090124513583,"{0: 12, 1: 2, 2: 2, 3: 0, 4: 0}",1
784,False,"{'a': 0.02, 'e': 0.8465320000000001}",25,0,-132.04900943630298,"{0: 16, 1: 3, 2: 2, 3: 2, 4: 2}",0
785,False,"{'a': 0.02, 'e': 0.8461400000000001}",20,0,-68.5269148085206,"{0: 12, 1: 2, 2: 5, 3: 1, 4: 0}",0
786,False,"{'a': 0.02, 'e': 0.8457475000000001}",20,0,-24.628992067522198,"{0: 14, 1: 4, 2: 2, 3: 0, 4: 0}",0
787,False,"{'a': 0.02, 'e': 0.8453545000000001}",30,4,-203.54284973144968,"{0: 17, 1: 0, 2: 4, 3: 1, 4: 4}",1
788,False,"{'a': 0.02, 'e': 0.8449610000000001}",25,0,-63.36146314741912,"{0: 19, 1: 2, 2: 1, 3: 3, 4: 0}",0
789,False,"{'a': 0.02, 'e': 0.8445670000000001}",30,0,-87.4001793847582,"{0: 20, 1: 3, 2: 6, 3: 0, 4: 1}",0
790,False,"{'a': 0.02, 'e': 0.8441725000000001}",20,0,-90.81556692190806,"{0: 10, 1: 6, 2: 3, 3: 0, 4: 1}",0
791,False,"{'a': 0.02, 'e': 0.8437775000000001}",30,0,-122.12835510208694,"{0: 20, 1: 2, 2: 6, 3: 0, 4: 2}",0
792,False,"{'a': 0.02, 'e': 0.8433820000000001}",20,6,-77.68856143963673,"{0: 7, 1: 5, 2: 0, 3: 1, 4: 1}",1
793,False,"{'a': 0.02, 'e': 0.8429860000000001}",20,0,-146.32569017922978,"{0: 11, 1: 4, 2: 2, 3: 0, 4: 3}",0
794,False,"{'a': 0.02, 'e': 0.8425895000000001}",20,7,9.431097577852096,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
795,False,"{'a': 0.02, 'e': 0.8421925000000001}",20,0,-113.54889474726532,"{0: 11, 1: 1, 2: 6, 3: 1, 4: 1}",0
796,False,"{'a': 0.02, 'e': 0.8417950000000001}",25,0,-86.7997664423965,"{0: 14, 1: 3, 2: 7, 3: 1, 4: 0}",0
797,False,"{'a': 0.02, 'e': 0.8413970000000001}",20,0,-65.3249307229421,"{0: 11, 1: 4, 2: 4, 3: 1, 4: 0}",0
798,False,"{'a': 0.02, 'e': 0.8409985000000001}",20,0,-92.20024918346036,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
799,False,"{'a': 0.02, 'e': 0.8405995}",25,0,-159.11519894643348,"{0: 16, 1: 1, 2: 4, 3: 1, 4: 3}",0
800,False,"{'a': 0.02, 'e': 0.8402000000000001}",20,0,-82.00242290192901,"{0: 11, 1: 5, 2: 3, 3: 0, 4: 1}",0
801,False,"{'a': 0.02, 'e': 0.8398000000000001}",25,0,-66.70704987126942,"{0: 16, 1: 3, 2: 5, 3: 1, 4: 0}",0
802,False,"{'a': 0.02, 'e': 0.8393995000000001}",25,0,-188.25300920142152,"{0: 16, 1: 0, 2: 5, 3: 0, 4: 4}",0
803,False,"{'a': 0.02, 'e': 0.8389985000000001}",20,2,-88.64607753179241,"{0: 11, 1: 0, 2: 6, 3: 0, 4: 1}",1
804,False,"{'a': 0.02, 'e': 0.838597}",20,0,-126.7852522942426,"{0: 12, 1: 2, 2: 2, 3: 2, 4: 2}",0
805,False,"{'a': 0.02, 'e': 0.838195}",20,0,-117.41491634365534,"{0: 11, 1: 4, 2: 3, 3: 0, 4: 2}",0
806,False,"{'a': 0.02, 'e': 0.8377925}",20,0,-33.29129798161112,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
807,False,"{'a': 0.02, 'e': 0.8373895}",25,1,-95.91648594315359,"{0: 15, 1: 3, 2: 4, 3: 1, 4: 1}",1
808,False,"{'a': 0.02, 'e': 0.836986}",20,0,3.408962292636375,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
809,False,"{'a': 0.02, 'e': 0.836582}",25,0,-46.48564563168896,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
810,False,"{'a': 0.02, 'e': 0.8361775}",25,0,-78.81098107754279,"{0: 17, 1: 4, 2: 2, 3: 1, 4: 1}",0
811,False,"{'a': 0.02, 'e': 0.8357725}",30,0,-94.63085677558277,"{0: 20, 1: 2, 2: 7, 3: 0, 4: 1}",1
812,False,"{'a': 0.02, 'e': 0.8353670000000001}",30,0,-197.40615377601173,"{0: 18, 1: 2, 2: 5, 3: 2, 4: 3}",0
813,False,"{'a': 0.02, 'e': 0.8349610000000001}",20,0,-38.503196534878285,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
814,False,"{'a': 0.02, 'e': 0.8345545000000001}",20,0,-163.3678583022853,"{0: 9, 1: 1, 2: 7, 3: 1, 4: 2}",0
815,False,"{'a': 0.02, 'e': 0.8341475}",20,0,-47.685556428791685,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
816,False,"{'a': 0.02, 'e': 0.83374}",20,0,-99.23207529705545,"{0: 9, 1: 6, 2: 4, 3: 0, 4: 1}",0
817,False,"{'a': 0.02, 'e': 0.8333320000000001}",25,0,-120.71532870777536,"{0: 13, 1: 4, 2: 6, 3: 1, 4: 1}",0
818,False,"{'a': 0.02, 'e': 0.8329235}",30,0,-73.64699765784417,"{0: 22, 1: 2, 2: 5, 3: 0, 4: 1}",0
819,False,"{'a': 0.02, 'e': 0.8325145}",25,15,-42.61273534049878,"{0: 5, 1: 2, 2: 2, 3: 1, 4: 0}",1
820,False,"{'a': 0.02, 'e': 0.8321050000000001}",25,0,-217.2639052985431,"{0: 13, 1: 4, 2: 3, 3: 1, 4: 4}",0
821,False,"{'a': 0.02, 'e': 0.8316950000000001}",25,0,-76.50246408702779,"{0: 15, 1: 7, 2: 2, 3: 0, 4: 1}",0
822,False,"{'a': 0.02, 'e': 0.8312845000000001}",25,0,-162.14425029727173,"{0: 15, 1: 1, 2: 6, 3: 0, 4: 3}",0
823,False,"{'a': 0.02, 'e': 0.8308735}",25,0,-52.323699451893724,"{0: 18, 1: 0, 2: 7, 3: 0, 4: 0}",0
824,False,"{'a': 0.02, 'e': 0.830462}",25,0,-104.0753016817231,"{0: 15, 1: 1, 2: 8, 3: 0, 4: 1}",0
825,False,"{'a': 0.02, 'e': 0.8300500000000001}",20,0,-79.15288251031537,"{0: 12, 1: 5, 2: 1, 3: 1, 4: 1}",0
826,False,"{'a': 0.02, 'e': 0.8296375}",30,0,-181.16569783753934,"{0: 16, 1: 7, 2: 3, 3: 1, 4: 3}",0
827,False,"{'a': 0.02, 'e': 0.8292245}",20,0,-125.71485747180425,"{0: 10, 1: 2, 2: 5, 3: 2, 4: 1}",0
828,False,"{'a': 0.02, 'e': 0.8288110000000001}",20,5,-34.477531020948526,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 1}",1
829,False,"{'a': 0.02, 'e': 0.828397}",25,0,-69.23093193589597,"{0: 19, 1: 2, 2: 2, 3: 1, 4: 1}",0
830,False,"{'a': 0.02, 'e': 0.8279825000000001}",20,3,-116.32910958899376,"{0: 8, 1: 2, 2: 4, 3: 2, 4: 1}",1
